"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Australie","AUS","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0095771593438","8.2454722602312","7.5164709719547","8.6169938823872","8.2599467787706","8.2178057124712","8.8659705603599","9.0802428362925","8.5950726944059","8.5072737872152","8.4233406585478","8.3702813720655","8.7387207126176","7.1510656701027","6.6804257207882","6.7119745469604","6.8532668234682","6.9515862902863","6.7895692736841","7.1128271511228","8.1090272926509","8.2561811498343","8.247109347095","9.0884819098683","9.2781984571344","9.1805029598079","","","","",""
"Autriche","AUT","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.135754145631","24.495798212077","26.136791575236","26.357807746067","25.67945464598","25.630087948485","24.036877339009","24.871050902369","24.409354416142","26.438310787808","26.387856038038","25.483679036331","24.684869698251","22.578794083062","23.219367298766","24.174417420845","26.254262515098","28.600932073265","29.356166200936","30.514388987415","30.6592165744","30.988593724385","33.42653747781","34.680600405617","35.394273341857","34.394991747785","","","","",""
"Azerbaïdjan","AZE","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.72206271811918","0.80464639778474","1.2172505570543","1.9830660479165","1.5159610041961","1.3668400650324","1.7389026644512","1.9898487854978","2.4843813997806","2.1439361140685","2.065646074992","1.7525234906717","2.3518985607392","2.9447821061986","3.0707844634472","3.3651961564827","2.8615868499158","3.7886999499395","3.0863074594386","3.2691447294693","4.4497342853587","3.5563325857535","2.8455218721788","2.5260948404172","2.1168186156316","2.3107576857781","","","","",""
"Burundi","BDI","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.200672222893","94.238662625457","94.995782609826","94.90709273564","95.117960231198","95.111843892995","95.189327055248","95.242785215701","95.261698093985","93.749595794445","93.225692838353","96.230834345738","96.156802961625","97.0155898842","97.265184210277","97.291418280858","96.856414776559","96.892751610238","96.846107752102","96.919665959658","96.757824638294","96.594206805183","93.958693695269","94.069243376226","94.598182819024","95.678924253588","","","","",""
"Belgique","BEL","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2694614947578","1.2150817371343","1.194333201199","0.95647328792086","0.93957292363056","1.2603895398183","1.1844070992002","1.1484783114598","1.291956463681","1.4006508384551","1.4470834858389","1.584987780959","1.6857103412575","1.8910798189338","2.024237889887","2.4669355231278","2.8266238874123","3.3290812486499","3.9117502967419","4.8334593535917","5.8373914755667","6.632065148383","7.7587290658702","8.129434522555","9.0739950975225","9.2016405307815","","","","",""
"Bénin","BEN","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.703240856047","94.964848328917","94.851835132251","94.988801165434","94.975035191341","94.771987218272","84.145967568193","80.626431854076","79.56843188606","76.90542469658","70.288991978379","66.853701170701","64.037720721199","61.730193213555","60.690549572337","59.19080916721","57.302921001581","54.48609571126","54.757622243171","52.827843477285","48.117254101303","49.451813595639","51.146015613368","52.710999690266","52.537988207175","50.862617937359","","","","",""
"Burkina Faso","BFA","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.158060288834","93.25382296241","93.290097986727","93.479992762848","93.608094159582","93.140200036722","92.156593540113","91.390954845799","91.012549060013","86.854916613819","85.405002500371","83.675912897104","79.34135093799","79.078971082904","83.528059657087","86.543674127738","84.615681005931","82.428816953327","82.939885094183","83.597208676632","81.454023738233","80.572197600596","77.175036740035","75.426968023122","75.242649113835","74.167187858505","","","","",""
"Bangladesh","BGD","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.664971303459","73.159667324204","71.660703725869","70.557123024072","68.979907185105","63.802809168719","62.12407659787","59.972856122106","60.233971285656","60.534395753116","59.008484270905","55.793842128835","54.322111918256","52.637862382506","52.123593646739","50.775964103243","48.902397694416","47.482916154553","45.581415471245","43.689116994056","41.050841794363","39.43785524458","38.612678633577","38.760481271878","37.634483491618","34.747069011542","","","","",""
"Bulgarie","BGR","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9168485093844","2.2505528316398","2.6810734809698","2.4678346039238","2.3809422686954","3.1067071961728","3.5463405513982","3.809662787461","5.8897365489165","6.6275078285045","7.9831766830799","7.2845261738608","8.7333189148954","9.1640471144226","9.6014103117949","9.8913304396332","10.003763309665","8.8704861728912","9.9506988373969","11.660173792825","14.367527798517","13.27702935802","15.751452162522","18.157019069312","16.966624812368","17.650077927404","","","","",""
"Bahreïn","BHR","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Bahamas","BHS","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.44976777219801","0.41596038281531","1.6886291415534","1.704699774391","1.8363912507949","2.16817269226","3.7066046076762","2.1463938218086","1.9150944894082","1.6556680199618","1.4262726847128","1.1846857296894","0.84390314402223","1.0888027690195","1.2105128838039","","","","",""
"Bosnie-Herzégovine","BIH","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3000986945827","8.7595147605951","11.57373703495","14.609415033043","33.386144940612","33.222966322614","32.852673195845","27.598257427799","26.739146222478","28.431077324887","19.353006021793","20.274131078613","21.214635387416","20.140592356668","20.100191471559","19.735479704442","18.124659066915","14.840606547752","14.278010531471","17.4348269862","19.568846887941","14.158228393819","15.279166269758","19.477396563502","41.745462777653","40.7500602308","","","","",""
"Bélarus","BLR","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81735774510971","0.89869169842696","1.0478703783911","1.2511424670803","2.0703234892779","2.5278158880228","3.1013098744797","3.3933728745475","3.6404444385675","3.9758640078119","4.9826051578255","5.5264728395524","5.7627291283016","5.5979886266865","5.6555173181741","6.1532399408883","6.4886785256775","6.6222756937279","6.4873472618192","6.7786412023662","7.0163701839248","7.3784834236236","7.2493939955494","7.0092086686562","6.6341806013231","6.7708695317313","","","","",""
"Belize","BLZ","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.011632694861","32.44136065737","36.289135758988","35.595181299002","34.080946425598","34.920292630806","42.68214743154","36.65767999374","35.324686359442","35.032151043182","34.552589517545","29.608393699639","31.193013807901","30.17495296884","32.017709381802","31.01284057312","36.801609278534","32.310688330895","34.062922137873","26.617188634872","33.710343703145","31.023760438314","37.114493964116","34.658861699977","36.906168012912","35.023629602431","","","","",""
"Bermudes","BMU","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3602731215427","2.2778170294346","2.6083589928559","2.3917685204656","2.3166470531218","2.1350046651601","1.9281657925394","1.9947986084939","2.3595880074697","","","","",""
"Bolivie","BOL","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.359001588996","38.281541921068","37.052650012647","37.235444816331","35.519427173582","33.536010827701","33.137267481362","32.761159860333","31.402136067286","31.544820263551","27.390572236475","28.314606348386","27.735887471436","26.084809985856","24.507976485924","23.479075283967","22.554071565034","21.529595836372","20.505982612882","19.992220731901","20.069970302962","19.288398171411","17.923229202278","18.635261189787","16.817962496964","17.538181825702","","","","",""
"Brésil","BRA","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.864674926946","48.93816849452","48.701182672702","48.199088014585","48.350008518382","46.134356650808","44.532882390423","43.72510837307","43.861576741481","44.097275870401","42.798773993736","41.477878814492","43.024562088451","45.308661381777","45.389960966106","46.347940579474","46.905060043637","47.417625186518","47.263307409705","49.113723036321","47.006661568634","45.468550527203","43.620795297612","42.447842540106","41.84187871941","43.790389197159","","","","",""
"Barbade","BRB","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.942176523656","18.483726232837","16.980441760677","15.116090149796","15.112549585004","16.034260176907","16.806911006468","16.402333932975","12.139856722385","12.810906360041","13.62129552891","12.289206554204","11.069379669584","9.9477943510533","9.9298915187274","9.9070934650159","9.903067874362","9.7104639158613","8.6286365073271","9.3801547841442","9.03133448366","4.5844017141058","4.1321850580617","3.400369191459","3.1566169539806","2.7863582063743","","","","",""
"Brunéi Darussalam","BRN","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6717594712101","0.43216822445078","0.20576134108191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015830739852354","0.014790791678432","0.013528142510792","0.013976191439052","0.014935035891458","","","","",""
"Bhoutan","BTN","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.898852169819","95.91993814214","95.287492052706","95.858074662388","95.29096375089","94.371749745582","93.240020631405","91.350064237454","91.531470941285","91.565622944768","91.398042943031","91.748468992574","91.200760877278","91.916661155793","93.452884471327","91.660082742388","91.921349457609","92.18682668453","91.999476525144","92.606017618535","90.890417920648","89.605332073346","88.042306393146","87.037836210359","87.025618001612","86.904548317946","","","","",""
"Botswana","BWA","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.584637842988","48.082746401338","44.708273397735","45.885428315713","48.273152415443","47.174035186158","44.68880764665","43.998995940571","37.397601405137","39.834670040991","36.555270242591","35.666212665521","34.249838466663","34.229015816742","32.122844393645","30.764370671838","29.368297862877","27.666779708561","27.160773497685","28.276742385718","30.186093251429","29.996796637876","29.748525951656","29.218848937184","28.800521022721","28.879826993548","","","","",""
"République centrafricaine","CAF","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.494280963523","93.752248267052","94.107850899492","93.814615053427","93.187638682654","93.046225406833","91.664833271432","91.858040711817","89.017557461282","85.409482074695","85.073425585327","84.860316236528","84.860316236528","85.531251012399","85.645971860604","85.6528993651","84.797238577901","80.857285822377","80.583039623415","80.579257921477","79.810603535122","78.767167052981","78.027886655675","77.079977488191","76.903041188389","76.567020010387","","","","",""
"Canada","CAN","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.020753692535","22.19784051833","21.92998462784","21.803058880385","21.692693023616","21.923576315327","21.579237524726","21.311150383354","21.52403670615","21.705080856431","21.510401061655","21.008678685379","21.769836954484","21.183078733426","21.581396642119","22.24852784904","22.088748612721","22.12619174045","22.525314041862","22.70125736058","22.080989379394","21.965418613792","22.61025847324","22.379679754787","22.024651539556","22.025359210711","","","","",""
"Suisse","CHE","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.123910040038","17.472750484457","17.298625481724","18.355421903846","18.694573810487","18.065949650375","17.116978749969","17.823117498989","17.504251183189","18.80686907306","18.63012414156","19.196192465099","18.691860118014","18.560907308737","18.64231442305","19.310909154143","18.656810677705","19.930051686683","20.242020473626","20.753872890307","21.460363835523","21.557032914159","22.958502786958","22.992519666275","23.418147229032","25.291983682513","","","","",""
"Îles Anglo-Normandes","CHI","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Chili","CHL","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.026870573096","37.27277893188","38.617661866518","35.770397772985","34.817683919718","34.167525128224","32.230662295398","29.953558103947","29.745206583336","29.054200709704","31.361509988046","32.146033965615","33.069274226004","31.61387154744","31.434092288061","32.26216583937","32.907143321421","30.463106544307","30.82746096159","31.52545784487","27.042740937481","28.790087564018","30.302734230101","30.177238455334","26.717099333731","24.882554273954","","","","",""
"Chine","CHN","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.083614045282","33.258473541272","32.931277904024","31.677791801962","31.249484166918","29.472111394392","30.537175458226","30.183481677198","29.739901480687","30.506048980242","29.730714836943","28.455815376258","27.098201521467","23.94657958615","20.249479255136","18.203818646209","17.09461008364","15.349371143144","14.601996574127","13.911962274892","12.884310306878","11.695796985363","11.968567028627","11.838166900085","12.223823006582","12.413352569891","","","","",""
"Côte d'Ivoire","CIV","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.582349235225","74.015662464879","74.558740651762","75.126721242977","75.606517504582","74.882603023967","74.041728902602","72.135143737904","73.447304243198","61.930846441623","63.715974247839","64.726135091251","65.320701918123","70.319695836128","75.518905330439","78.069713869148","74.91404093678","76.445100086807","74.317262466475","73.672936715703","75.370143368198","78.89574714907","74.904556454873","72.579852962115","72.223784546466","64.528025654032","","","","",""
"Cameroun","CMR","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.593135075362","83.189554049128","84.434512032077","83.936643558506","83.609417818213","84.477403309051","84.937845664018","84.576947821141","84.376568384718","86.129916545624","84.482618025016","85.195639924545","85.212308398444","85.247192979799","85.46386406996","86.227452704247","85.42502990151","80.71356365068","80.714109069399","79.093464793693","78.604234172491","78.369262131724","78.047838320572","77.614578270028","76.975390791941","76.538400411889","","","","",""
"Congo, République du","COG","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.413786812666","64.562678800839","67.602869088133","68.412748961602","76.470942242743","69.795781709733","75.40966863088","80.15295710257","79.734755215841","76.954729809648","64.853362093153","61.175110555256","68.629211086184","62.211420395226","63.241417780637","63.494594666259","69.692892619749","60.677880480905","57.218984580646","56.387715474032","55.149748643387","64.947122941598","65.511493035741","62.687427459232","62.396335800228","62.402119019041","","","","",""
"Colombie","COL","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.251196691259","37.001227685453","33.227535589125","33.204787872787","33.972236357137","33.699901821057","33.775398314637","25.800347721461","25.938683760688","29.135469884661","28.025662075875","27.229501431816","28.786651516666","30.685817689472","29.164611325774","28.725621258334","28.980218559738","29.660925605382","28.959240854962","29.554610414189","27.931535023132","26.781036617794","26.644291314133","24.470489513929","24.441809093035","23.564757516094","","","","",""
"Comores","COM","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.838573520599","50.712660948772","50.244732578092","49.952045421267","59.959195624474","59.543496393199","60.80219236883","59.781079793822","49.96135059826","49.594096267202","48.25214946593","47.952531008048","48.445770256897","42.868290889632","41.835827091506","44.281958448945","43.371893362528","50.109376239093","50.947865535849","49.819098649492","46.407997512432","47.793953476746","48.007650258221","44.081426485913","46.615590933773","45.333052392041","","","","",""
"Cabo Verde","CPV","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.634041519656","38.085338774232","37.961034814681","39.481945358414","40.411888629668","39.078645828748","36.161411854723","36.579759681758","35.253639632159","31.171208264683","28.978237976374","28.184947848241","27.861787802468","35.250279220005","33.960548541106","26.612677064675","25.071354272408","24.964039641064","27.611898039797","26.161686894296","21.736052110432","21.62045107421","24.403883949932","26.125467427728","26.196423023437","26.579715899681","","","","",""
"Costa Rica","CRI","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.380780900399","44.689470836528","35.027872713738","36.259172977879","35.801523882573","34.973566762395","36.654217134429","33.563913525483","28.890511218228","29.890498183983","32.947842505043","32.109032824341","32.652632124661","33.659820745539","39.496625429351","42.060597808268","42.264876591686","42.843378995035","43.130205274035","42.26680958688","42.311252690623","40.502123717353","38.623854586488","38.074841816608","37.842541127765","38.733413882177","","","","",""
"Petits états des Caraïbes","CSS","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.273789296813","9.0397170018389","10.344236913915","11.669509247105","10.738155395686","11.080236873205","10.961452259923","10.847630524824","9.6445620352393","10.027477439144","12.38808046246","11.617273312191","12.313054317294","12.00468896043","11.661597466094","10.318367221536","10.157241581739","8.4602585502291","8.7371644117716","9.6116232690877","9.0963420721797","9.6705470384185","9.408054551899","8.6811610242068","8.548252869167","8.8259767674834","","","","",""
"Cuba","CUB","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.89020109637","47.174175182285","51.310636372739","46.867924973159","45.777031541401","41.254626393829","41.429071607627","36.818118558829","34.822746988819","33.719083312949","34.430820415778","34.050646513764","34.810829317761","33.571591249818","33.775684033719","26.31836392468","21.968051396813","18.593560340205","18.731835471311","16.124210359139","13.15763195384","16.680211842241","17.102350355742","16.887965214086","18.798442892025","19.281320635389","","","","",""
"Curacao","CUW","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.096968997922125","0.081382537024814","0.080581861604234","0.081862976679353","0.08176295469949","0.078676188062044","0.075462531308689","0.072376341466514","0.27880796004516","0.26692482434762","0.27191292671308","0.26602862503786","0.26030772096699","0.25408316629562","0.24552580551579","0.2412135462446","0.24854994312461","0.24391790541071","0.24165087663655","0.35701793333105","0.35551689729821","0.3489897188429","0.34776626781947","","","","",""
"Îles Caïmans","CYM","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Chypre","CYP","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4959293670425","0.36581034731221","0.34709918975389","0.33485987529705","0.72318698631639","3.3542984702649","3.3570690827283","3.2940707806167","3.2621682121076","3.2266425227618","3.0966568274859","3.0474749616713","3.1764153416814","3.2571640984329","3.3043280572718","3.3648509734848","3.5142383272247","4.3553113255012","5.493663996847","5.9785161672232","6.3532255991579","7.4157519845407","8.338900171726","9.4959303607757","9.363295683654","9.9420660163921","","","","",""
"République tchèque","CZE","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.571507026777","3.9751824496678","5.9001182019501","5.8174415160681","5.9077566753198","5.3028777282878","5.2415742280694","5.6484845341091","5.9669407123903","6.4771494805803","5.9411296611315","6.2867799160095","7.2755121986601","6.7237672011074","7.1141149653771","7.5128473429018","7.8582877253303","8.292580278248","8.955101345317","10.214162043607","10.917719980187","12.120603459765","12.762816009915","13.923718914238","14.83074208931","14.828561949624","","","","",""
"Allemagne","DEU","Consommation d’énergies renouvelables (% de la consommation totale d’énergie)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0980337749627","1.9886328090762","2.0626218949157","2.1109310850983","2.2662020606789","2.3197489961617","2.2521738339649","2.8244218223548","3.0451189061619","3.2637121458769","3.7004375904022","3.8996727904947","4.4126367873854","5.0584674245296","5.8252444332687","6.7645510087225","7.7532246561986","9.4065879033165","8.5922482567117","9.6300615697086","10.293519636911","11.394355906062","12.015135725795","12.089078754616","13.378878231675","14.206252697777","","","","",""
